BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
5520;2159;0;k;;According;V k O: R d I N;;;;;;;
7680;959;0;O:;;According;V k O: R d I N;;;;;;;
8640;959;0;R;;According;V k O: R d I N;;;;;;;
9600;719;0;d;;According;V k O: R d I N;;;;;;;
10320;719;0;I;;According;V k O: R d I N;;;;;;;
11040;1679;0;N;;According;V k O: R d I N;;;;;;;
12720;1679;1;t;;to;t u:;;;;;;;
14400;959;1;@;;to;t u:;;;;;;;
15360;1439;2;v;;Vogue;v @U g;;;;;;;
16800;3359;2;@U;;Vogue;v @U g;;;;;;;
20160;1679;2;g;;Vogue;v @U g;;;;;;;
21840;1199;3;m;;magazine;m { g V z i: n;;;;;;;
23040;2639;3;{;;magazine;m { g V z i: n;;;;;;;
25680;1679;3;g;;magazine;m { g V z i: n;;;;;;;
27360;1199;3;V;;magazine;m { g V z i: n;;;;;;;
28560;2159;3;z;;magazine;m { g V z i: n;;;;;;;
30720;3119;3;i:;;magazine;m { g V z i: n;;;;;;;
33840;6719;3;n;;magazine;m { g V z i: n;;;;;;;
40560;1439;4;s;;s;s;;;;;;;
42000;2399;5;E;;Edward;E d w 3` d;;;;;;;
44400;1919;5;d;;Edward;E d w 3` d;;;;;;;
46320;959;5;w;;Edward;E d w 3` d;;;;;;;
47280;1679;5;3`;;Edward;E d w 3` d;;;;;;;
48960;1199;5;d;;Edward;E d w 3` d;;;;;;;
50160;1439;6;b;;Barsamian;b Q R s eI m i: V n;;;;;;;
51600;719;6;Q;;Barsamian;b Q R s eI m i: V n;;;;;;;
52320;1679;6;R;;Barsamian;b Q R s eI m i: V n;;;;;;;
54000;3119;6;s;;Barsamian;b Q R s eI m i: V n;;;;;;;
57120;2639;6;eI;;Barsamian;b Q R s eI m i: V n;;;;;;;
59760;1199;6;m;;Barsamian;b Q R s eI m i: V n;;;;;;;
60960;3839;6;i:;;Barsamian;b Q R s eI m i: V n;;;;;;;
64800;719;6;V;;Barsamian;b Q R s eI m i: V n;;;;;;;
65520;2159;6;n;;Barsamian;b Q R s eI m i: V n;;;;;;;
67680;5279;-1;<p:>;;;;;;;;;;
72960;1439;7;R;;Rachel;R eI tS V l;;;;;;;
74400;1439;7;eI;;Rachel;R eI tS V l;;;;;;;
75840;2159;7;tS;;Rachel;R eI tS V l;;;;;;;
78000;1439;7;V;;Rachel;R eI tS V l;;;;;;;
79440;5519;7;l;;Rachel;R eI tS V l;;;;;;;
84960;2879;8;s;;s;s;;;;;;;
87840;1199;-1;<p:>;;;;;;;;;;
89040;3119;9;{;;fashion;f { S V n;;;;;;;
92160;2879;9;S;;fashion;f { S V n;;;;;;;
95040;719;9;V;;fashion;f { S V n;;;;;;;
95760;2159;9;n;;fashion;f { S V n;;;;;;;
97920;2399;10;s;;sense;s E n s;;;;;;;
100320;2159;10;E;;sense;s E n s;;;;;;;
102480;1439;10;n;;sense;s E n s;;;;;;;
103920;1679;10;s;;sense;s E n s;;;;;;;
105600;1199;11;I;;inspired;I n s p aI 3` d;;;;;;;
106800;1679;11;n;;inspired;I n s p aI 3` d;;;;;;;
108480;2159;11;s;;inspired;I n s p aI 3` d;;;;;;;
110640;959;11;p;;inspired;I n s p aI 3` d;;;;;;;
111600;3839;11;aI;;inspired;I n s p aI 3` d;;;;;;;
115440;2399;11;3`;;inspired;I n s p aI 3` d;;;;;;;
117840;1679;11;d;;inspired;I n s p aI 3` d;;;;;;;
119520;1679;-1;<p:>;;;;;;;;;;
121200;719;12;D;;the;D V;;;;;;;
121920;719;12;V;;the;D V;;;;;;;
122640;1199;-1;<p:>;;;;;;;;;;
123840;2639;13;k;;cool;k u: l;;;;;;;
126480;959;13;u:;;cool;k u: l;;;;;;;
127440;4079;13;l;;cool;k u: l;;;;;;;
131520;719;14;n;;New;n u:;;;;;;;
132240;959;14;u;;New;n u:;;;;;;;
133200;1919;15;j;;York;j O: R k;;;;;;;
135120;1199;15;O:;;York;j O: R k;;;;;;;
136320;959;15;R;;York;j O: R k;;;;;;;
137280;2639;15;k;;York;j O: R k;;;;;;;
139920;1679;16;l;;look;l U k;;;;;;;
141600;2159;16;U;;look;l U k;;;;;;;
143760;719;16;k;;look;l U k;;;;;;;
144480;24287;-1;<p:>;;;;;;;;;;
BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;3839;-1;<p:>;;;;;;;;;;
3840;1919;0;R;;Rajaditya;R V dZ V d i: t i: V;;;;;;;
5760;1439;0;V;;Rajaditya;R V dZ V d i: t i: V;;;;;;;
7200;1919;0;dZ;;Rajaditya;R V dZ V d i: t i: V;;;;;;;
9120;719;0;V;;Rajaditya;R V dZ V d i: t i: V;;;;;;;
9840;1919;0;d;;Rajaditya;R V dZ V d i: t i: V;;;;;;;
11760;1919;0;i:;;Rajaditya;R V dZ V d i: t i: V;;;;;;;
13680;959;0;4;;Rajaditya;R V dZ V d i: t i: V;;;;;;;
14640;4079;0;i:;;Rajaditya;R V dZ V d i: t i: V;;;;;;;
18720;1919;0;V;;Rajaditya;R V dZ V d i: t i: V;;;;;;;
20640;3599;-1;<p:>;;;;;;;;;;
24240;959;1;V;;a;V;;;;;;;
25200;3119;2;n;;native;n eI t I v;;;;;;;
28320;2159;2;eI;;native;n eI t I v;;;;;;;
30480;959;2;4;;native;n eI t I v;;;;;;;
31440;1679;2;I;;native;n eI t I v;;;;;;;
33120;719;2;v;;native;n eI t I v;;;;;;;
33840;1679;3;V;;of;V v;;;;;;;
35520;1199;3;v;;of;V v;;;;;;;
36720;3119;4;i:;;either;i: D 3`;;;;;;;
39840;959;4;D;;either;i: D 3`;;;;;;;
40800;2159;4;3`;;either;i: D 3`;;;;;;;
42960;2879;5;p;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
45840;959;5;j;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
46800;959;5;u:;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
47760;719;5;v;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
48480;959;5;V;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
49440;1199;5;n;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
50640;959;5;{;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
51600;1919;5;b;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
53520;3359;5;eI;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
56880;3119;5;dZ;;Puvinabage;p j u: v V n { b eI dZ;;;;;;;
60000;2399;-1;<p:>;;;;;;;;;;
62400;1439;6;O:;;or;O: R;;;;;;;
63840;1919;6;R;;or;O: R;;;;;;;
65760;2159;7;R;;Raibhag;R eI b { g;;;;;;;
67920;3119;7;eI;;Raibhag;R eI b { g;;;;;;;
71040;1919;7;b;;Raibhag;R eI b { g;;;;;;;
72960;4799;7;{;;Raibhag;R eI b { g;;;;;;;
77760;1679;7;g;;Raibhag;R eI b { g;;;;;;;
79440;3599;-1;<p:>;;;;;;;;;;
83040;1439;8;D;;the;D V;;;;;;;
84480;719;8;V;;the;D V;;;;;;;
85200;2399;9;m;;modern;m Q d 3` n;;;;;;;
87600;2879;9;Q;;modern;m Q d 3` n;;;;;;;
90480;719;9;d;;modern;m Q d 3` n;;;;;;;
91200;1919;9;3`;;modern;m Q d 3` n;;;;;;;
93120;1439;9;n;;modern;m Q d 3` n;;;;;;;
94560;1199;10;b;;Belgaum;b E l g O: m;;;;;;;
95760;1919;10;E;;Belgaum;b E l g O: m;;;;;;;
97680;1439;10;l;;Belgaum;b E l g O: m;;;;;;;
99120;1439;10;g;;Belgaum;b E l g O: m;;;;;;;
100560;2639;10;O:;;Belgaum;b E l g O: m;;;;;;;
103200;1199;10;m;;Belgaum;b E l g O: m;;;;;;;
104400;2159;11;d;;district;d I s t R I k t;;;;;;;
106560;1679;11;I;;district;d I s t R I k t;;;;;;;
108240;1919;11;s;;district;d I s t R I k t;;;;;;;
110160;1439;11;t;;district;d I s t R I k t;;;;;;;
111600;3119;11;R;;district;d I s t R I k t;;;;;;;
114720;959;11;I;;district;d I s t R I k t;;;;;;;
115680;3119;11;t;;district;d I s t R I k t;;;;;;;
118800;6239;-1;<p:>;;;;;;;;;;
125040;959;12;w;;was;w Q z;;;;;;;
126000;719;12;Q;;was;w Q z;;;;;;;
126720;1439;12;z;;was;w Q z;;;;;;;
128160;1199;13;I;;in;I n;;;;;;;
129360;719;13;n;;in;I n;;;;;;;
130080;719;14;D;;the;D V;;;;;;;
130800;1679;14;V;;the;D V;;;;;;;
132480;1919;15;h;;Hoysala;h OI s Q l V;;;;;;;
134400;2159;15;OI;;Hoysala;h OI s Q l V;;;;;;;
136560;3359;15;s;;Hoysala;h OI s Q l V;;;;;;;
139920;1199;15;Q;;Hoysala;h OI s Q l V;;;;;;;
141120;719;15;l;;Hoysala;h OI s Q l V;;;;;;;
141840;1199;15;V;;Hoysala;h OI s Q l V;;;;;;;
143040;1199;-1;<p:>;;;;;;;;;;
144240;3119;16;k;;court;k O: R t;;;;;;;
147360;2159;16;O:;;court;k O: R t;;;;;;;
149520;1919;16;R;;court;k O: R t;;;;;;;
151440;1919;16;t;;court;k O: R t;;;;;;;
153360;1439;17;d;;during;d U R I N;;;;;;;
154800;959;17;U;;during;d U R I N;;;;;;;
155760;1679;17;R;;during;d U R I N;;;;;;;
157440;959;17;I;;during;d U R I N;;;;;;;
158400;1199;17;N;;during;d U R I N;;;;;;;
159600;719;18;D;;the;D V;;;;;;;
160320;719;18;V;;the;D V;;;;;;;
161040;2159;19;d;;days;d eI z;;;;;;;
163200;3839;19;eI;;days;d eI z;;;;;;;
167040;1919;19;z;;days;d eI z;;;;;;;
168960;959;20;V;;of;V v;;;;;;;
169920;1199;20;v;;of;V v;;;;;;;
171120;1439;-1;<p:>;;;;;;;;;;
172560;2399;21;k;;King;k I N;;;;;;;
174960;1439;21;i:;;King;k I N;;;;;;;
176400;2159;21;N;;King;k I N;;;;;;;
178560;959;22;v;;Veera;v I R V;;;;;;;
179520;1919;22;I;;Veera;v I R V;;;;;;;
181440;1679;22;R;;Veera;v I R V;;;;;;;
183120;959;22;V;;Veera;v I R V;;;;;;;
184080;2639;23;b;;Ballala;b { l eI l V;;;;;;;
186720;719;23;{;;Ballala;b { l eI l V;;;;;;;
187440;4319;23;l;;Ballala;b { l eI l V;;;;;;;
191760;959;23;eI;;Ballala;b { l eI l V;;;;;;;
192720;3119;23;l;;Ballala;b { l eI l V;;;;;;;
195840;2639;23;V;;Ballala;b { l eI l V;;;;;;;
198480;1439;-1;<p:>;;;;;;;;;;
199920;4799;24;aI;;I;aI;;;;;;;
204720;719;25;V;;and;V n d;;;;;;;
205440;719;25;n;;and;V n d;;;;;;;
206160;959;25;d;;and;V n d;;;;;;;
207120;2879;26;k;;King;k I N;;;;;;;
210000;959;26;i:;;King;k I N;;;;;;;
210960;2399;26;N;;King;k I N;;;;;;;
213360;959;27;v;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
214320;959;27;I;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
215280;3359;27;S;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
218640;719;27;n;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
219360;959;27;u:;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
220320;1439;27;v;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
221760;1919;27;Q;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
223680;959;27;R;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
224640;959;27;d;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
225600;959;27;h;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
226560;1199;27;{;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
227760;719;27;n;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
228480;3119;27;V;;Vishnuvardhana;v I S n u: v Q R d h { n V;;;;;;;
231600;20111;-1;<p:>;;;;;;;;;;
BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2639;-1;<p:>;;;;;;;;;;
2640;1439;0;d;;During;d U R I N;;;;;;;
4080;959;0;U;;During;d U R I N;;;;;;;
5040;2159;0;R;;During;d U R I N;;;;;;;
7200;719;0;I;;During;d U R I N;;;;;;;
7920;1919;0;N;;During;d U R I N;;;;;;;
9840;719;1;D;;this;D I s;;;;;;;
10560;1679;1;I;;this;D I s;;;;;;;
12240;2399;1;s;;this;D I s;;;;;;;
14640;1919;2;t;;time;t aI m;;;;;;;
16560;5279;2;aI;;time;t aI m;;;;;;;
21840;1919;2;m;;time;t aI m;;;;;;;
23760;2159;-1;<p:>;;;;;;;;;;
25920;1919;3;V;;a;V;;;;;;;
27840;2399;4;s;;small;s m O: l;;;;;;;
30240;959;4;m;;small;s m O: l;;;;;;;
31200;2159;4;O:;;small;s m O: l;;;;;;;
33360;959;4;l;;small;s m O: l;;;;;;;
34320;3359;5;tS;;chapel;tS { p V l;;;;;;;
37680;2159;5;{;;chapel;tS { p V l;;;;;;;
39840;1919;5;p;;chapel;tS { p V l;;;;;;;
41760;719;5;V;;chapel;tS { p V l;;;;;;;
42480;1439;5;l;;chapel;tS { p V l;;;;;;;
43920;2879;6;s;;stood;s t U d;;;;;;;
46800;1199;6;t;;stood;s t U d;;;;;;;
48000;1439;6;U;;stood;s t U d;;;;;;;
49440;719;6;d;;stood;s t U d;;;;;;;
50160;2399;7;Q;;on;Q n;;;;;;;
52560;1199;7;n;;on;Q n;;;;;;;
53760;719;8;D;;the;D V;;;;;;;
54480;1199;8;V;;the;D V;;;;;;;
55680;3599;9;s;;site;s aI t;;;;;;;
59280;5759;9;aI;;site;s aI t;;;;;;;
65040;1919;9;t;;site;s aI t;;;;;;;
66960;2159;-1;<p:>;;;;;;;;;;
69120;2159;10;t;;to;t u:;;;;;;;
71280;1439;10;I;;to;t u:;;;;;;;
72720;2399;11;s;;serve;s 3` v;;;;;;;
75120;1679;11;3`;;serve;s 3` v;;;;;;;
76800;1439;11;v;;serve;s 3` v;;;;;;;
78240;719;12;D;;the;D V;;;;;;;
78960;959;12;V;;the;D V;;;;;;;
79920;3119;13;l;;local;l @U k V l;;;;;;;
83040;2159;13;@U;;local;l @U k V l;;;;;;;
85200;1679;13;k;;local;l @U k V l;;;;;;;
86880;719;13;V;;local;l @U k V l;;;;;;;
87600;959;13;l;;local;l @U k V l;;;;;;;
88560;3599;14;t;;townships;t aU n S I p s;;;;;;;
92160;2399;14;aU;;townships;t aU n S I p s;;;;;;;
94560;959;14;n;;townships;t aU n S I p s;;;;;;;
95520;1679;14;S;;townships;t aU n S I p s;;;;;;;
97200;1439;14;I;;townships;t aU n S I p s;;;;;;;
98640;719;14;p;;townships;t aU n S I p s;;;;;;;
99360;1559;14;s;;townships;t aU n S I p s;;;;;;;
100920;1559;15;V;;of;V v;;;;;;;
102480;959;15;v;;of;V v;;;;;;;
103440;2639;16;@U;;Oldham;@U l d V m;;;;;;;
106080;1199;16;l;;Oldham;@U l d V m;;;;;;;
107280;1199;16;d;;Oldham;@U l d V m;;;;;;;
108480;2639;16;V;;Oldham;@U l d V m;;;;;;;
111120;2399;16;m;;Oldham;@U l d V m;;;;;;;
113520;3359;-1;<p:>;;;;;;;;;;
116880;2159;17;tS;;Chadderton;tS V d 3` t V n;;;;;;;
119040;2879;17;V;;Chadderton;tS V d 3` t V n;;;;;;;
121920;719;17;d;;Chadderton;tS V d 3` t V n;;;;;;;
122640;1919;17;3`;;Chadderton;tS V d 3` t V n;;;;;;;
124560;3119;17;t;;Chadderton;tS V d 3` t V n;;;;;;;
127680;1679;17;V;;Chadderton;tS V d 3` t V n;;;;;;;
129360;3119;17;n;;Chadderton;tS V d 3` t V n;;;;;;;
132480;3119;-1;<p:>;;;;;;;;;;
135600;719;18;R;;Royton;R OI t V n;;;;;;;
136320;3359;18;OI;;Royton;R OI t V n;;;;;;;
139680;2159;18;t;;Royton;R OI t V n;;;;;;;
141840;719;18;V;;Royton;R OI t V n;;;;;;;
142560;2399;18;n;;Royton;R OI t V n;;;;;;;
144960;2399;-1;<p:>;;;;;;;;;;
147360;1199;19;V;;and;V n d;;;;;;;
148560;719;19;n;;and;V n d;;;;;;;
149280;1559;19;d;;and;V n d;;;;;;;
150840;2519;20;k;;Crompton;k R Q m p t V n;;;;;;;
153360;719;20;R;;Crompton;k R Q m p t V n;;;;;;;
154080;1919;20;Q;;Crompton;k R Q m p t V n;;;;;;;
156000;959;20;m;;Crompton;k R Q m p t V n;;;;;;;
156960;2399;20;t;;Crompton;k R Q m p t V n;;;;;;;
159360;1919;20;V;;Crompton;k R Q m p t V n;;;;;;;
161280;2639;20;n;;Crompton;k R Q m p t V n;;;;;;;
163920;20975;-1;<p:>;;;;;;;;;;
BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2879;-1;<p:>;;;;;;;;;;
2880;1199;0;D;;The;D V;;;;;;;
4080;3599;0;V;;The;D V;;;;;;;
7680;719;1;b;;band;b { n d;;;;;;;
8400;719;1;{;;band;b { n d;;;;;;;
9120;719;1;n;;band;b { n d;;;;;;;
9840;719;2;f;;first;f 3` s t;;;;;;;
10560;1679;2;3`;;first;f 3` s t;;;;;;;
12240;2399;2;s;;first;f 3` s t;;;;;;;
14640;1679;2;t;;first;f 3` s t;;;;;;;
16320;719;3;b;;became;b I k eI m;;;;;;;
17040;719;3;I;;became;b I k eI m;;;;;;;
17760;719;3;k;;became;b I k eI m;;;;;;;
18480;959;3;eI;;became;b I k eI m;;;;;;;
19440;719;3;m;;became;b I k eI m;;;;;;;
20160;719;4;I;;involved;I n v Q l v d;;;;;;;
20880;719;4;n;;involved;I n v Q l v d;;;;;;;
21600;719;4;v;;involved;I n v Q l v d;;;;;;;
22320;719;4;Q;;involved;I n v Q l v d;;;;;;;
23040;719;4;l;;involved;I n v Q l v d;;;;;;;
23760;719;4;v;;involved;I n v Q l v d;;;;;;;
24480;1199;-1;<p:>;;;;;;;;;;
25680;719;5;w;;with;w I D;;;;;;;
26400;719;5;@;;with;w I D;;;;;;;
27120;1199;5;T;;with;w I D;;;;;;;
28320;2159;6;s;;Sarajevo;s Q R V j eI v @U;;;;;;;
30480;1199;6;Q;;Sarajevo;s Q R V j eI v @U;;;;;;;
31680;719;6;R;;Sarajevo;s Q R V j eI v @U;;;;;;;
32400;719;6;V;;Sarajevo;s Q R V j eI v @U;;;;;;;
33120;719;6;j;;Sarajevo;s Q R V j eI v @U;;;;;;;
33840;959;6;eI;;Sarajevo;s Q R V j eI v @U;;;;;;;
34800;1199;6;v;;Sarajevo;s Q R V j eI v @U;;;;;;;
36000;959;6;@U;;Sarajevo;s Q R V j eI v @U;;;;;;;
36960;959;7;n=;;in;I n;;;;;;;
37920;719;8;w;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
38640;959;8;V;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
39600;959;8;n;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
40560;959;8;T;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
41520;959;8;aU;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
42480;719;8;z;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
43200;719;8;@;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
43920;719;8;n;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
44640;719;8;n;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
45360;959;8;@;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
46320;719;8;n;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
47040;719;8;h;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
47760;1199;8;V;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
48960;719;8;n;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
49680;719;8;d;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
50400;719;8;R;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
51120;1439;8;V;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
52560;719;8;d;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
53280;959;8;n;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
54240;719;8;V;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
54960;1199;8;n;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
56160;719;8;V;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
56880;719;8;t;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
57600;719;8;I;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
58320;959;8;T;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
59280;719;8;R;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
60000;719;8;I;;one-thousand-ninehundredninetythree;w V n T aU z V n d n I n h V n d R V d n V n V t I T R i:;;;;;;;
60720;719;9;Q;;on;Q n;;;;;;;
61440;719;9;n;;on;Q n;;;;;;;
62160;719;10;E;;their;D E R;;;;;;;
62880;719;10;R;;their;D E R;;;;;;;
63600;719;11;z;;Zoo;z u:;;;;;;;
64320;959;11;u:;;Zoo;z u:;;;;;;;
65280;5999;12;t;;TV;t i: v i:;;;;;;;
71280;959;12;i:;;TV;t i: v i:;;;;;;;
72240;959;12;v;;TV;t i: v i:;;;;;;;
73200;719;12;I;;TV;t i: v i:;;;;;;;
73920;1439;13;t;;Tour;t U R;;;;;;;
75360;719;13;U;;Tour;t U R;;;;;;;
76080;1199;14;V;;approached;V p R @U tS t;;;;;;;
77280;1439;14;p;;approached;V p R @U tS t;;;;;;;
78720;719;14;R;;approached;V p R @U tS t;;;;;;;
79440;1199;14;@U;;approached;V p R @U tS t;;;;;;;
80640;959;14;tS;;approached;V p R @U tS t;;;;;;;
81600;719;15;b;;by;b aI;;;;;;;
82320;959;15;aI;;by;b aI;;;;;;;
83280;959;16;eI;;aid;eI d;;;;;;;
84240;719;17;w;;worker;w 3` k 3`;;;;;;;
84960;959;17;3`;;worker;w 3` k 3`;;;;;;;
85920;959;17;k;;worker;w 3` k 3`;;;;;;;
86880;959;17;3`;;worker;w 3` k 3`;;;;;;;
87840;959;18;b;;Bill;b I l;;;;;;;
88800;959;18;I;;Bill;b I l;;;;;;;
89760;2639;19;k;;Carter;k Q R t 3`;;;;;;;
92400;1919;19;Q;;Carter;k Q R t 3`;;;;;;;
94320;719;19;R;;Carter;k Q R t 3`;;;;;;;
95040;2399;19;t;;Carter;k Q R t 3`;;;;;;;
97440;959;19;3`;;Carter;k Q R t 3`;;;;;;;
98400;1439;20;V;;about;V b aU t;;;;;;;
99840;1679;20;b;;about;V b aU t;;;;;;;
101520;959;20;aU;;about;V b aU t;;;;;;;
102480;1439;21;b;;bringing;b R I N I N;;;;;;;
103920;719;21;R;;bringing;b R I N I N;;;;;;;
104640;719;21;N;;bringing;b R I N I N;;;;;;;
105360;719;21;I;;bringing;b R I N I N;;;;;;;
106080;719;21;N;;bringing;b R I N I N;;;;;;;
106800;719;22;V;;attention;V t E n S V n;;;;;;;
107520;719;22;t;;attention;V t E n S V n;;;;;;;
108240;719;22;E;;attention;V t E n S V n;;;;;;;
108960;719;22;n;;attention;V t E n S V n;;;;;;;
109680;719;22;S;;attention;V t E n S V n;;;;;;;
110400;959;22;V;;attention;V t E n S V n;;;;;;;
111360;959;22;n;;attention;V t E n S V n;;;;;;;
112320;719;23;@;;to;t u:;;;;;;;
113040;719;24;D;;the;D V;;;;;;;
113760;1199;24;V;;the;D V;;;;;;;
114960;1439;25;i:;;Siege;s i: dZ;;;;;;;
116400;2159;25;dZ;;Siege;s i: dZ;;;;;;;
118560;719;26;V;;of;V v;;;;;;;
119280;719;26;v;;of;V v;;;;;;;
120000;719;27;Q;;Sarajevo;s Q R V j eI v @U;;;;;;;
120720;719;27;R;;Sarajevo;s Q R V j eI v @U;;;;;;;
121440;719;27;V;;Sarajevo;s Q R V j eI v @U;;;;;;;
122160;719;27;j;;Sarajevo;s Q R V j eI v @U;;;;;;;
122880;959;27;eI;;Sarajevo;s Q R V j eI v @U;;;;;;;
123840;719;27;v;;Sarajevo;s Q R V j eI v @U;;;;;;;
124560;959;27;@U;;Sarajevo;s Q R V j eI v @U;;;;;;;
125520;719;28;D;;the;D V;;;;;;;
126240;719;28;V;;the;D V;;;;;;;
126960;719;29;b;;band;b { n d;;;;;;;
127680;959;29;{;;band;b { n d;;;;;;;
128640;719;29;n;;band;b { n d;;;;;;;
129360;719;30;k;;conducted;k V n d V k t V d;;;;;;;
130080;719;30;V;;conducted;k V n d V k t V d;;;;;;;
130800;719;30;n;;conducted;k V n d V k t V d;;;;;;;
131520;719;30;V;;conducted;k V n d V k t V d;;;;;;;
132240;719;30;k;;conducted;k V n d V k t V d;;;;;;;
132960;719;30;t;;conducted;k V n d V k t V d;;;;;;;
133680;839;30;V;;conducted;k V n d V k t V d;;;;;;;
134520;839;31;n;;nightly;n aI t l i:;;;;;;;
135360;959;31;aI;;nightly;n aI t l i:;;;;;;;
136320;719;31;?;;nightly;n aI t l i:;;;;;;;
137040;1439;31;l;;nightly;n aI t l i:;;;;;;;
138480;719;31;I;;nightly;n aI t l i:;;;;;;;
139200;719;32;{;;satellite;s { t V l aI t;;;;;;;
139920;959;32;t;;satellite;s { t V l aI t;;;;;;;
140880;719;32;V;;satellite;s { t V l aI t;;;;;;;
141600;719;32;l;;satellite;s { t V l aI t;;;;;;;
142320;959;32;aI;;satellite;s { t V l aI t;;;;;;;
143280;719;33;t;;transmissions;t R { n z m I S V n z;;;;;;;
144000;719;33;R;;transmissions;t R { n z m I S V n z;;;;;;;
144720;719;33;{;;transmissions;t R { n z m I S V n z;;;;;;;
145440;719;33;n;;transmissions;t R { n z m I S V n z;;;;;;;
146160;719;33;z;;transmissions;t R { n z m I S V n z;;;;;;;
146880;719;33;m;;transmissions;t R { n z m I S V n z;;;;;;;
147600;719;33;I;;transmissions;t R { n z m I S V n z;;;;;;;
148320;719;33;S;;transmissions;t R { n z m I S V n z;;;;;;;
149040;719;33;V;;transmissions;t R { n z m I S V n z;;;;;;;
